anime_id,mean_rating
387,6.845524017467249
388,6.329842931937173
389,6.306829268292683
390,6.012165450121654
391,5.514814814814815
392,6.954316972205795
393,5.617936754795231
394,5.65950490425035
395,6.045246038365304
396,6.330845771144278
397,6.428785607196402
398,6.295112781954887
399,5.318181818181818
400,6.627973358705995
401,6.484838160136286
402,4.7368421052631575
403,5.073422957600827
404,5.588983050847458
405,5.529756097560975
406,4.843971631205674
407,6.365289256198347
408,5.865310934276452
411,5.994496422674739
412,5.434111074597436
413,2.1423519009725904
415,6.149085794655415
416,6.480408388520972
417,5.139846743295019
418,5.25916870415648
419,5.672501411631846
420,5.383152173913044
421,5.557142857142857
422,5.718181818181818
423,5.681818181818182
424,5.205741626794258
425,5.259615384615385
426,4.511022044088176
427,6.410807669959326
428,5.764102564102564
429,6.008431703204047
430,6.361068770734332
431,7.244466334453587
432,5.871910112359551
433,6.758354755784062
434,4.190184049079755
435,5.791271347248577
437,6.712267324512222
438,5.415217391304348
439,4.957446808510638
440,6.766708701134931
441,6.076612903225806
442,5.218200356869742
443,5.72
444,6.343239227340267
445,5.012631578947368
446,5.316326530612245
447,5.0843373493975905
448,5.5498046875
449,5.403231124299373
450,5.622652582159624
451,5.737219146857701
452,5.578188655593857
454,4.675581395348837
455,6.423188405797101
456,5.079889807162535
457,7.657909765848087
458,4.576576576576577
459,5.255297334244703
460,5.315018315018315
461,5.254583333333334
462,5.681323114158935
463,5.426090828138913
464,5.8
465,5.483808603189947
466,4.812741312741313
467,7.024490440827935
468,6.432959531935641
469,5.859171143514965
470,5.077348066298343
471,5.051282051282051
472,5.417298937784522
473,4.747311827956989
474,6.278350515463917
475,5.811475409836065
476,5.89766081871345
477,6.630446476600323
478,5.58584686774942
479,6.4281793229643185
481,5.89966904720432
482,5.5876760563380286
483,5.913232104121475
484,5.4345403899721445
485,6.051282051282051
486,7.317647058823529
487,5.448286604361371
488,6.303188405797101
489,5.881922675026123
490,6.293345008756567
492,5.580174927113703
493,5.7481884057971016
495,5.167487684729064
496,4.322222222222222
497,5.2165963431786215
498,5.050632911392405
499,5.005917159763314
501,5.133802816901408
502,4.7914915966386555
503,4.097744360902255
504,5.319004524886878
505,5.3628318584070795
506,5.578313253012048
507,5.223735408560311
508,4.842054263565892
509,5.4410674573758335
510,3.784090909090909
511,5.036363636363636
512,6.60484693877551
513,6.7115966829011455
514,5.870220162224797
515,4.213235294117647
516,5.7595307917888565
517,6.188893234258897
518,4.769230769230769
519,5.91038961038961
520,5.876
521,5.129615082482325
522,6.08643216080402
523,6.863037339190461
524,5.445393532641855
525,5.745614035087719
526,6.012396694214876
527,5.669166488107992
528,5.658306733546132
529,6.008333333333334
530,5.712653406686416
531,5.352634076886568
532,5.603212216956293
533,5.508021390374331
534,6.242415316642121
535,6.2703900709219855
536,5.502434274586173
537,4.232686980609419
538,5.304447852760736
539,6.041106128550075
540,5.9326923076923075
541,5.742647058823529
543,6.486297828335057
544,5.554054054054054
545,4.868852459016393
546,4.6946107784431135
547,4.321428571428571
548,5.963463065925337
550,5.387183508850549
551,6.0848400556328235
552,6.0649281532730175
553,5.655296229802514
554,5.322448979591837
555,4.58
556,4.054726368159204
557,4.683098591549296
558,6.885530546623794
559,4.42
560,5.896739130434782
561,5.24468085106383
562,4.741379310344827
563,5.3412828947368425
564,5.221570066030814
565,6.104243542435424
566,5.597222222222222
567,5.988847583643123
568,5.606641123882503
569,6.6375838926174495
570,6.407328504473797
571,4.220338983050848
572,6.925587283724856
573,5.814685314685315
574,4.421686746987952
576,4.897122929380994
577,4.722222222222222
578,7.278787878787878
579,5.633546034639927
580,6.151376146788991
581,5.101226993865031
582,6.661538461538462
584,6.458378378378378
585,6.78933771723814
586,6.28920741989882
587,6.472077922077922
588,5.043659043659043
589,6.441441441441442
590,5.135195530726257
591,5.180851063829787
592,5.03030303030303
593,6.396825396825397
594,4.82034632034632
595,4.770588235294118
596,5.312551610239471
597,6.3136978010893685
598,5.546099290780142
599,4.6020408163265305
600,3.8328530259365996
601,5.998035363457761
602,4.478260869565218
603,4.931608133086876
604,5.41743119266055
605,4.345238095238095
606,5.520754716981132
607,5.025
608,4.909090909090909
609,5.510542168674699
610,5.249235474006116
611,3.8846153846153846
612,4.556962025316456
613,4.908256880733945
614,5.01685393258427
615,5.113689095127611
616,4.235294117647059
617,6.2092337917485265
618,5.494644595910419
619,4.601941747572815
620,5.61431870669746
621,5.564044943820225
622,5.394039735099338
623,4.970149253731344
624,5.015706806282722
625,4.178082191780822
626,4.8432432432432435
627,6.88189448441247
629,5.73936170212766
630,5.457446808510638
631,5.506566604127579
632,4.706093189964157
633,5.625668449197861
634,6.076543209876543
635,5.235294117647059
636,5.127659574468085
637,5.609418282548477
641,5.159619450317125
642,5.2425249169435215
644,6.124177631578948
645,6.388440860215054
646,5.336206896551724
647,4.597560975609756
648,4.213270142180095
649,5.34054054054054
650,5.6657142857142855
651,4.717622080679406
652,5.773291925465839
653,5.547038327526132
654,4.965811965811966
655,5.5
656,6.005367686527107
658,6.8103666245259165
659,5.514681440443213
660,4.28421052631579
661,4.253333333333333
664,5.265151515151516
665,5.559297218155198
666,5.76510067114094
667,5.5296495956873315
668,4.577656675749319
669,4.807256235827665
670,5.480093676814988
671,5.391089108910891
673,5.255769230769231
675,4.2631578947368425
676,4.15
677,5.621621621621622
678,5.58
679,4.748663101604278
681,4.269230769230769
682,5.155555555555556
683,5.295774647887324
684,4.93048128342246
685,5.0
686,4.7976190476190474
687,5.300401020780168
688,5.2699186991869915
689,5.55241935483871
690,5.628787878787879
691,5.554216867469879
692,4.266666666666667
693,4.203389830508475
694,5.3757292882147025
695,4.286324786324786
696,5.770713913496613
704,5.2525458248472505
705,4.0
706,4.902527075812275
707,4.940740740740741
708,6.328125
709,6.136
710,6.163511187607573
711,5.333333333333333
712,5.382198952879581
713,5.77455268389662
714,5.416666666666667
715,4.898148148148148
718,5.361963190184049
719,5.477462437395659
721,6.6466666666666665
722,4.511764705882353
723,4.638888888888889
724,3.9137724550898203
725,3.6595744680851063
727,1.0
729,6.142857142857143
730,3.6452991452991452
731,6.681899109792285
732,5.78207583301417
733,4.321621621621621
734,4.936936936936937
736,4.264566929133858
738,5.502673796791444
740,5.489508822126848
741,4.95525494276795
743,5.670863309352518
744,5.144444444444445
746,4.762913223140496
747,5.2045929018789145
748,5.245901639344262
749,4.580645161290323
750,6.0
751,5.309523809523809
752,3.4751381215469612
753,3.5929203539823007
754,3.9615384615384617
755,4.260726072607261
756,4.264925373134329
757,5.608108108108108
758,5.296740994854202
759,6.990031330105383
760,5.1436170212765955
761,4.476779252110977
762,5.1937026703866085
763,5.599406528189911
764,5.793686583990981
765,3.765625
766,4.1676829268292686
767,4.354368932038835
769,4.759375
770,6.283419933868682
771,5.164102564102564
773,4.722222222222222
776,5.0
777,7.315557925609919
779,6.012907191149354
780,5.877253814147018
781,6.006835269993164
782,5.201986754966887
783,4.974683544303797
785,5.711711711711712
786,4.981308411214953
788,3.9491341991341993
789,5.721132897603486
790,6.929162357807653
791,5.166666666666667
792,5.2397891963109355
793,6.313742071881607
795,6.384615384615385
796,4.717948717948718
797,4.857808857808858
798,5.945
799,4.758620689655173
800,5.66887417218543
801,7.0736167181192116
807,5.691801619433198
808,4.567708333333333
810,5.361111111111111
811,5.604188481675393
812,5.662952646239554
813,6.772134805072804
814,5.425531914893617
815,5.385944700460829
816,4.381270903010034
817,4.739726027397261
818,4.860869565217391
819,5.096850861556744
820,8.23920265780731
821,5.225237449118046
822,5.202102803738318
823,5.545454545454546
824,4.590163934426229
825,5.045186640471512
827,4.287128712871287
828,3.6904761904761907
830,4.778409090909091
831,5.560975609756097
832,4.95
833,5.076687116564417
834,5.104715378079864
835,4.649746192893401
836,4.901328273244782
837,5.967416602017067
838,5.171428571428572
839,4.944444444444445
840,5.465367965367966
841,5.233511586452763
842,5.207142857142857
844,5.576923076923077
845,5.867630700778643
846,6.750919493257049
848,4.72
849,6.8427840545725855
850,5.327022375215146
851,6.383647798742138
852,6.359375
853,7.005874947545111
854,4.602893890675241
855,6.036231884057971
856,6.448156318941066
857,6.338216184288246
858,3.9402985074626864
859,5.282138794084187
860,5.546052631578948
861,6.592146118721462
863,5.22398414271556
864,4.51530612244898
865,5.0
866,5.438896189224704
867,5.3397790055248615
868,5.284196547144754
869,5.3241830065359474
870,5.398176291793313
872,5.741538461538462
873,5.534695817490494
874,5.789965468210441
875,6.622291021671827
876,5.852047556142669
877,7.247524752475248
878,6.034810126582278
879,6.043630017452007
880,6.029960920538428
881,4.441791044776119
882,5.15234375
883,5.582608695652174
884,5.506646971935007
885,5.946911196911197
886,5.272081218274112
887,4.787610619469026
888,5.094508301404853
889,6.985248385296228
890,6.26431718061674
891,4.693853427895981
892,4.670025188916877
893,4.854625550660793
894,4.870687384777456
895,4.74
896,4.862409831685813
897,4.719033232628399
898,5.055876180482686
899,4.912566769749789
900,4.9341588643914225
901,5.451252127400924
902,5.104440275171982
903,5.041907514450867
904,4.351637764932563
905,5.4936745255894195
906,5.269305019305019
907,5.643305439330544
908,5.583507306889353
909,5.031496062992126
910,4.825771324863884
911,5.575757575757576
912,6.188679245283019
913,4.6438356164383565
914,6.558035714285714
915,5.706666666666667
916,5.268041237113402
917,5.575187969924812
918,7.7752312022517085
919,5.6892430278884465
920,4.818181818181818
921,4.770833333333333
924,4.861386138613861
925,5.142857142857143
926,4.597701149425287
927,4.0
928,4.592178770949721
929,4.986111111111111
930,5.1125
932,4.957446808510638
933,5.852047556142669
934,7.041624680257344
935,6.0516
936,4.951397712833545
937,4.959443800695249
938,5.463917525773196
940,5.749182624941616
941,5.7550675675675675
942,5.380829015544041
943,4.825301204819277
944,5.657303370786517
949,6.684981684981685
950,5.1763727121464225
951,5.758389261744966
952,4.896551724137931
953,6.0052714812862416
956,4.7727272727272725
957,6.341259640102828
958,5.842245989304812
959,5.773972602739726
960,5.71830985915493
961,5.277777777777778
962,7.009250693802035
963,5.541625857002939
964,4.017751479289941
965,5.324074074074074
967,6.645326504481434
968,4.571428571428571
969,6.046094750320102
970,5.752941176470588
971,5.119883040935672
972,4.496519721577727
973,5.275
974,6.027098831030818
975,6.184415584415585
976,6.242424242424242
977,4.289795918367347
978,5.843023255813954
979,5.2005383580080755
980,4.666666666666667
981,5.374149659863946
982,4.729124236252546
983,4.514018691588785
984,4.61501976284585
985,5.5663966185276506
986,5.577900912646675
987,4.855367793240557
988,4.0
989,2.111111111111111
990,5.784493284493284
991,4.84375
992,5.596153846153846
993,5.315315315315315
994,3.8157894736842106
995,6.100221075902726
996,5.649911504424779
997,5.212942477876106
998,5.581911262798635
999,4.98941798941799
1000,6.160142348754448
1001,4.333333333333333
1002,6.624827586206896
1003,5.477216238608119
1004,6.112220309810671
1005,5.320366132723112
1006,5.561325966850829
1007,5.423076923076923
1008,5.130225080385852
1009,4.473684210526316
1010,5.068661971830986
1011,5.093457943925234
1012,4.770833333333333
1013,6.138713745271122
1014,4.840236686390533
1015,6.12311780336581
1016,5.802913453299057
1017,5.776406035665295
1018,5.391666666666667
1019,5.2039045553145336
1020,5.2023809523809526
1021,6.261603375527426
1022,5.8478260869565215
1023,6.547426841574167
1024,5.450643776824034
1025,5.943069306930693
1026,5.037037037037037
1027,4.242424242424242
1028,5.6725146198830405
1029,6.093406593406593
1030,5.957575757575758
1031,4.351351351351352
1032,4.682119205298013
1033,6.973574408901252
1034,6.2419080068143105
1035,4.825396825396825
1036,4.179640718562874
1037,4.880952380952381
1038,3.811320754716981
1039,4.695238095238095
1040,4.576923076923077
1041,4.813559322033898
1042,4.836633663366337
1043,5.372649572649572
1044,5.246666666666667
1045,5.716157205240175
1046,5.602910602910603
1047,5.938028169014085
1048,4.978640776699029
1049,5.825581395348837
1050,5.8084632516703785
1051,5.683345780433159
1052,3.875
1053,3.816326530612245
1055,4.866425992779783
1056,4.489473684210527
1057,5.401197604790419
1058,4.0285714285714285
1059,3.6153846153846154
1060,6.189821182943604
1062,5.394366197183099
1064,6.171270718232044
1065,6.504398826979473
1066,5.523123123123123
1067,5.13880742913001
1068,3.9375
1069,5.704819277108434
1070,4.494623655913978
1071,4.397435897435898
1072,6.510046367851623
1074,4.612045760430687
1075,4.769230769230769
1076,4.594594594594595
1078,5.27209705372617
1079,5.829160530191458
1080,6.112391930835735
1081,6.024
1082,5.131578947368421
1083,6.2631578947368425
1084,4.858356940509915
1085,5.2898550724637685
1086,5.7315175097276265
1087,6.089709762532982
1088,6.49066091954023
1089,6.6674364896073905
1090,6.030664395229983
1091,6.212765957446808
1092,6.463320463320463
1093,2.3333333333333335
1094,5.079470198675497
1095,6.037854889589905
1096,6.150495049504951
1097,4.727659574468085
1098,4.286184210526316
1099,3.8833333333333333
1100,5.0
1101,5.286153846153846
1102,4.447916666666667
1103,5.530944625407166
1104,5.730290456431535
1105,4.49738219895288
1106,5.208530805687204
1107,5.316062176165803
1108,5.733840304182509
1109,4.9958677685950414
1110,5.0978260869565215
1111,4.628975265017668
1112,4.660839160839161
1113,4.546875
1115,4.936507936507937
1116,6.551020408163265
1117,5.409689994431037
1118,5.123768472906404
1119,4.951701427003293
1120,5.198512137823022
1121,4.832646948708349
1122,5.015498154981549
1123,4.956862745098039
1124,5.766283524904215
1126,5.549295774647887
1127,5.388663967611336
1128,5.508928571428571
1129,5.233128834355829
1130,5.220779220779221
1132,5.374505146476643
1133,5.510135135135135
1135,5.321256038647343
1136,4.976415094339623
1137,5.331967213114754
1138,5.530871670702179
1139,4.846153846153846
1140,6.064402293780327
1141,5.375
1142,7.057506887052342
1143,5.037158469945355
1144,5.332784184514003
1145,5.8
1146,5.356031128404669
1147,5.333333333333333
1148,4.842105263157895
1149,5.0
1150,4.549450549450549
1151,5.667546174142481
1152,5.3359375
1153,5.458333333333333
1154,4.0
1155,3.7941176470588234
1156,4.897058823529412
1157,4.810391978122151
1158,3.8780487804878048
1159,4.2745098039215685
1160,3.9404761904761907
1161,5.234375
1162,3.9878048780487805
1163,5.007936507936508
1164,5.748322147651007
1165,5.3283582089552235
1166,5.416666666666667
1167,4.676646706586826
1168,5.766990291262136
1169,5.10091743119266
1170,5.441891891891892
1171,5.300645161290323
1172,6.096463022508039
1174,5.125912408759124
1175,5.064516129032258
1176,4.583333333333333
1177,5.233273056057866
1178,5.462809917355372
1179,5.46875
1180,5.410071942446043
1181,5.092391304347826
1182,5.12781954887218
1183,4.25
1184,5.404891304347826
1185,4.656716417910448
1186,5.23404255319149
1187,5.003891050583658
1188,4.981132075471698
1189,4.530120481927711
1190,5.284366576819407
1191,5.372641509433962
1192,5.862121212121212
1193,4.624
1194,5.491743119266055
1195,6.264481657652961
1196,6.517241379310345
1198,5.049679487179487
1200,3.7333333333333334
1202,4.60327868852459
1203,6.868217054263566
1204,5.596590909090909
1205,6.256499133448873
1206,6.297297297297297
1207,6.375
1208,6.116279069767442
1209,6.0
1210,7.232864411852739
1211,6.021739130434782
1212,5.85377358490566
1214,5.608695652173913
1215,5.803504380475594
1216,4.0
1217,4.585714285714285
1218,5.446562680531485
1219,5.191094619666048
1220,4.747368421052632
1221,4.896656534954407
1222,6.171571696931747
1223,4.7637795275590555
1224,4.387417218543046
1225,5.247881355932203
1226,4.377659574468085
1227,4.135135135135135
1228,4.98936170212766
1230,5.505791505791506
1231,5.51
1232,4.522222222222222
1233,5.151315789473684
1234,4.016666666666667
1235,5.060283687943262
1236,4.634146341463414
1237,4.92925430210325
1238,5.1282828282828286
1239,5.33006215243703
1240,5.16633922724296
1241,5.934530095036958
1243,5.5616
1244,4.5
1245,4.367021276595745
1246,5.603448275862069
1247,4.73469387755102
1248,5.476510067114094
1249,5.0777777777777775
1250,6.041322314049586
1251,6.048022598870056
1252,4.275862068965517
1253,6.100349040139616
1254,6.287420941672523
1255,5.429378531073446
1256,5.173775671406003
1257,6.551430781129157
1258,5.273244781783681
1259,5.702222222222222
1260,5.253086419753086
1261,5.048484848484849
1262,5.115273775216139
1263,4.453237410071942
1264,5.641221374045801
1265,5.282051282051282
1266,4.782608695652174
1267,4.271186440677966
1268,3.7228915662650603
1269,4.6396761133603235
1270,5.184210526315789
1271,4.95
1272,4.102564102564102
1273,3.725806451612903
1274,3.23943661971831
1275,3.9651162790697674
1276,5.311594202898551
1277,5.4298245614035086
1278,4.8086763070077865
1279,6.147186147186147
1280,4.840909090909091
1281,6.252167060677699
1283,4.838028169014085
1284,4.935483870967742
1285,4.50479233226837
1286,3.9903381642512077
1287,3.7222222222222223
1288,5.988929889298893
1289,5.7153284671532845
1290,5.575875486381323
1292,6.1737367436057395
1293,5.632302405498282
1295,4.1652892561983474
1296,4.420382165605096
1297,4.537313432835821
1298,4.277777777777778
1299,6.211340206185567
1300,5.942028985507246
1301,6.022058823529412
1302,5.7897727272727275
1303,5.669977081741788
1311,5.033543996110841
1312,5.696969696969697
1313,5.588005997001499
1314,3.857142857142857
1316,4.8604651162790695
1317,4.864864864864865
1324,4.893280632411067
1325,5.138613861386139
1327,5.975352112676056
1328,5.588235294117647
1329,4.257142857142857
1331,4.437837837837838
1332,4.302752293577981
1333,3.4827586206896552
1335,5.373673036093418
1336,5.897233201581027
1337,4.0
1338,4.676470588235294
1339,4.775757575757575
1340,4.126984126984127
1341,4.62051282051282
1342,5.048780487804878
1343,5.046979865771812
1344,4.235294117647059
1345,2.683333333333333
1346,4.826086956521739
1347,5.544933078393881
1348,5.177664974619289
1349,4.793814432989691
1350,5.2009569377990434
1351,4.775862068965517
1352,5.884726224783861
1353,4.453125
1355,4.181818181818182
1356,6.233695652173913
1357,5.15547703180212
1358,6.0568927789934355
1359,4.3197831978319785
1360,4.649819494584838
1361,5.227760553303124
1362,5.8478260869565215
1363,5.997779422649889
1364,6.058165548098434
1365,6.255633802816901
1366,5.805892547660312
1367,5.978844589096827
1368,4.810154525386314
1369,5.236486486486487
1370,5.409836065573771
1371,6.521739130434782
1372,5.554761904761905
1373,5.920863309352518
1374,5.950819672131147
1375,5.922077922077922
1376,5.2518518518518515
1377,5.514705882352941
1378,4.362637362637362
1379,6.42962962962963
1380,4.855392156862745
1381,5.358695652173913
1382,6.649122807017544
1383,4.411764705882353
1384,5.394273127753304
1385,3.5849056603773586
1386,3.757575757575758
1387,4.206008583690987
1388,3.7196261682242993
1389,4.05050505050505
1390,3.8333333333333335
1391,3.6296296296296298
1392,3.9285714285714284
1393,3.935483870967742
1394,2.782608695652174
1395,2.423076923076923
1396,-1.0
1397,5.72140221402214
1398,5.495081967213115
1399,5.4575645756457565
1400,5.1673306772908365
1401,4.541720154043646
1402,3.793103448275862
1403,4.348837209302325
1404,3.2857142857142856
1405,3.8870967741935485
1406,3.6241610738255035
1407,4.542553191489362
1408,4.809045226130653
1409,4.705357142857143
1410,5.439655172413793
1411,3.217391304347826
1412,6.020618556701031
1413,5.120967741935484
1414,5.369230769230769
1415,5.046153846153846
1416,5.253731343283582
1417,5.164634146341464
1418,5.975247524752476
1419,5.863207547169812
1420,4.745614035087719
1421,4.962962962962963
1422,4.554621848739496
1423,5.326086956521739
1424,5.575221238938053
1425,5.548387096774194
1426,5.175531914893617
1427,4.378151260504202
1428,4.410958904109589
1429,5.122641509433962
1430,6.619167717528374
1431,4.803030303030303
1432,5.4674556213017755
1433,5.026315789473684
1434,5.040268456375839
1435,5.668
1436,5.27710843373494
1437,5.1
1438,4.67910447761194
1439,5.319672131147541
1440,4.088888888888889
1441,6.029411764705882
1442,4.976331360946745
1443,4.568807339449541
1444,4.882352941176471
1445,5.336633663366337
1448,5.117460317460317
1450,4.898989898989899
1451,3.7899159663865545
1452,4.844444444444444
1453,6.929223744292237
1454,6.477551020408163
1455,4.423423423423423
1456,5.741176470588235
1457,5.25
1458,3.761904761904762
1459,5.6440677966101696
1460,5.056
1462,6.4321568627450985
1465,5.9393939393939394
1466,5.551724137931035
1468,5.212121212121212
1469,5.236795774647887
1470,6.117216117216117
1471,5.947194719471947
1472,5.91764705882353
1473,5.801619433198381
1474,6.012121212121212
1475,6.0814814814814815
1476,5.688405797101449
1477,5.76
1478,5.84251968503937
1479,5.972727272727273
1480,5.14
1481,4.2835820895522385
1482,6.856036804308797
1483,6.415584415584416
1484,4.806451612903226
1485,6.21285140562249
1486,6.028967254408061
1487,5.120670391061452
1488,6.385964912280702
1489,5.455882352941177
1490,5.638888888888889
1491,5.602649006622516
1492,5.330708661417323
1493,5.735099337748345
1494,4.700787401574803
1495,5.324324324324325
1496,4.8575
1497,5.21875
1498,5.8821115973741795
1499,2.5294117647058822
1500,5.264705882352941
1501,5.203647416413374
